skew_thr,streak_sec,cheap_thr,all_slices_positive,min_slice_pnl_usd,pnl_sum_usd_full,ev_per_window_usd_full,hits_full,slice_0_pnl_usd,slice_1_pnl_usd,slice_2_pnl_usd,slice_3_pnl_usd,slice_4_pnl_usd,slice_5_pnl_usd,slice_6_pnl_usd,slice_7_pnl_usd,slice_8_pnl_usd,slice_9_pnl_usd
0.74,18,0.16,0,-10.0,1143.2886,1.14558,147,944.852814,214.991342,-2.75,-5.75,-10.0,-7.0,-9.0,10.361111,-2.333333,9.916667
0.74,18,0.17,0,-9.0,1146.957495,1.149256,150,944.485167,211.782786,-2.75,-0.235294,-5.117647,-7.0,-9.0,7.993464,-3.117647,9.916667
0.74,18,0.18,0,-5.117647,1156.415011,1.158732,151,944.485167,211.782786,-2.75,-0.562092,-5.117647,-2.444444,-3.444444,7.993464,-3.444444,9.916667
0.74,18,0.19,0,-5.117647,1158.868142,1.161191,151,944.485167,211.163591,-2.75,3.789474,-5.117647,-2.444444,-3.736842,7.993464,-3.444444,8.929825
0.74,18,0.2,0,-4.0,1058.681695,1.060803,152,849.485167,204.496924,-2.75,8.789474,-1.117647,-2.444444,-4.0,1.0,-3.444444,8.666667
0.74,18,0.21,0,-4.0,966.202999,0.968139,153,849.485167,108.757576,-2.75,8.288221,-1.117647,-2.444444,-4.0,1.0,-3.444444,12.428571
0.74,18,0.22,0,-2.444444,986.133735,0.98811,154,849.485167,113.08658,1.795455,6.833675,-1.572193,-2.444444,5.090909,0.545455,1.10101,12.212121
0.74,20,0.15,0,-9.0,1224.349595,1.226803,143,948.11039,263.991342,7.666667,-3.307692,-9.0,-8.0,-5.0,17.444444,-2.333333,14.777778
0.74,20,0.16,0,-10.0,1196.121934,1.198519,150,944.852814,263.991342,-2.75,-6.75,-10.0,-8.0,-8.0,15.611111,-2.75,9.916667
0.74,20,0.17,0,-8.0,1201.575142,1.203983,152,944.485167,260.782786,-2.75,-1.235294,-5.117647,-8.0,-8.0,14.243464,-2.75,9.916667
0.74,20,0.18,0,-5.117647,1210.665011,1.213091,153,944.485167,260.782786,-2.75,-1.562092,-5.117647,-3.444444,-2.444444,13.54902,-2.75,9.916667
0.74,20,0.19,0,-9.0,1206.868142,1.209287,153,944.485167,260.163591,-2.75,2.789474,-5.117647,-3.444444,-2.736842,13.54902,-9.0,8.929825
0.74,20,0.2,0,-9.0,1106.681695,1.108899,154,849.485167,253.496924,-2.75,7.789474,-1.117647,-3.444444,-3.0,6.555556,-9.0,8.666667
0.74,20,0.21,0,-9.0,1014.202999,1.016235,155,849.485167,157.757576,-2.75,7.288221,-1.117647,-3.444444,-3.0,6.555556,-9.0,12.428571
0.74,20,0.22,0,-4.454545,1037.669088,1.039749,156,849.485167,162.08658,1.795455,10.37913,-1.572193,-3.444444,6.090909,5.090909,-4.454545,12.212121
0.74,22,0.15,0,-11.0,1227.492452,1.229952,147,954.253247,262.991342,8.666667,-3.307692,-11.0,-8.0,-5.0,17.444444,-2.333333,13.777778
0.74,22,0.16,0,-12.0,1199.264791,1.201668,154,950.995671,262.991342,-1.75,-6.75,-12.0,-8.0,-8.0,15.611111,-2.75,8.916667
0.74,22,0.17,0,-8.0,1204.717999,1.207132,156,950.628024,259.782786,-1.75,-1.235294,-7.117647,-8.0,-8.0,14.243464,-2.75,8.916667
0.74,22,0.18,0,-7.117647,1213.807869,1.21624,157,950.628024,259.782786,-1.75,-1.562092,-7.117647,-3.444444,-2.444444,13.54902,-2.75,8.916667
0.74,22,0.19,0,-9.0,1208.1313,1.210552,157,948.748325,259.163591,-1.75,2.789474,-7.117647,-3.444444,-2.736842,13.54902,-9.0,7.929825
0.74,22,0.2,0,-9.0,1107.681695,1.109901,158,853.485167,252.496924,-1.75,7.789474,-3.117647,-3.444444,-3.0,6.555556,-9.0,7.666667
0.74,22,0.21,0,-9.0,1019.964903,1.022009,159,853.485167,156.757576,-1.75,7.288221,1.644258,-3.444444,-3.0,6.555556,-9.0,11.428571
0.74,22,0.22,0,-4.454545,1043.214543,1.045305,160,853.485167,161.08658,2.795455,10.37913,0.973262,-3.444444,6.090909,5.090909,-4.454545,11.212121
0.76,6,0.15,0,-7.0,1042.292208,1.044381,103,846.634199,216.991342,-4.0,-7.0,-4.0,-4.0,-2.0,3.666667,-4.0,0.0
0.76,6,0.16,0,-9.0,1033.034632,1.035105,109,843.376623,216.991342,-4.0,-9.0,-4.0,-4.0,-5.0,2.666667,-4.0,0.0
0.76,6,0.17,0,-9.0,1030.340782,1.032406,114,843.008976,213.782786,-4.0,-9.0,-0.117647,-4.0,-6.0,0.666667,-4.0,0.0
0.76,6,0.18,0,-9.0,1039.451893,1.041535,116,842.008976,213.782786,-4.0,-9.0,-0.117647,0.555556,-0.444444,0.666667,-4.0,0.0
0.76,6,0.19,0,-9.0,1036.566616,1.038644,116,834.772134,213.163591,-4.0,-9.0,-0.117647,0.555556,-0.736842,0.666667,-4.0,5.263158
